Mean,S.D1,Variance,Kurtotis1,Skew1,Entrophy1,Class
6.466961032,956.4569817,457404.9789,314.6081566,477.2420804,51.77670101,0
9.788026321,1619.569229,1311502.244,307.7538981,485.8442672,55.52190765,0
7.300839164,1049.693233,550927.9418,292.4931765,461.8623575,51.78464242,0
13.62904743,2144.57635,2299603.861,267.1462285,453.5683907,53.71387803,0
12.8176087,2079.587112,2162341.278,298.4234744,478.2192645,54.58235873,0
9.771593842,1596.551437,1274488.245,304.0029586,482.3686174,56.05728285,0
3.003848014,456.3392488,104122.755,282.096932,456.4344705,54.5572999,0
1.213643632,154.4540858,11928.03231,181.7943817,370.8928226,61.70985503,0
1.369080101,205.1767978,21048.75918,340.8221792,496.7968514,55.85593455,0
3.544985423,566.4942104,160457.8452,282.7301234,464.9115274,56.78430275,0
2.804158045,363.4556165,66049.99259,201.0089501,386.2803087,62.39944155,0
21.4882935,2419.648404,2927349.199,174.6563131,356.8430532,42.57842817,0
2.361495992,345.4539474,59669.21487,242.6694595,428.1716572,59.90689495,0
15.07843128,2044.512377,2090015.43,205.648157,394.2583478,54.67109416,0
5.934117471,885.5381122,392088.874,246.6254172,432.1782766,58.74753295,0
0.700921275,94.31161924,4447.340762,188.8473681,381.0264109,64.71641229,0
1.330285155,196.0854423,19224.75034,284.7006959,459.0189299,56.46211943,0
3.062302312,377.9199892,71411.75911,188.1885736,372.0709302,62.10466431,0
1.814093007,275.7703336,38024.63846,263.7624016,445.5153332,62.69687312,0
2.735482002,387.9022611,75234.08209,243.8759021,425.9628378,57.3485847,0
14.16746908,1757.738015,1544821.465,211.695813,393.1000709,48.05140278,0
10.9077052,1354.485858,917315.9694,220.4480624,399.8986442,53.29273806,0
9.467093589,1189.574656,707543.9305,200.124926,383.2143014,51.72603384,0
20.58364803,2389.886452,2855778.627,190.4916646,372.6306888,41.50155147,0
8.284459126,1030.641426,531110.874,215.5002305,395.6590094,55.36405281,0
13.79032351,1775.607825,1576391.573,205.6165359,388.102536,54.36500279,0
8.430113633,1139.276829,648975.8466,229.5120801,409.7859126,57.39502742,0
4.982547521,596.2303811,177745.3337,198.4770971,380.0509041,52.47992099,0
0.560532474,92.56584495,4284.217826,302.9225048,480.4903218,58.30755291,0
3237.525902,458202.9497,2.0995E+11,160.1177648,237.7255718,16.83511307,1
2068.810779,285017.7648,81235126253,162.6566091,235.4612148,17.31176306,1
1714.698247,236641.0394,55998981513,165.4945693,237.5386986,17.55149631,1
2547.086773,351874.7467,1.23816E+11,164.0194235,236.5660866,16.73062402,1
3372.624355,463986.6273,2.15284E+11,160.3146109,234.2342218,16.28455086,1
5012.240306,686116.5702,4.70756E+11,155.5778602,231.0506653,15.62817462,1
5017.826666,683450.008,4.67104E+11,153.5787005,229.8102957,15.36039698,1
4544.83928,659756.7519,4.35279E+11,171.8970022,246.6201859,16.67619893,1
4547.109728,657852.9296,4.3277E+11,170.9149376,245.7902856,16.41455383,1
4505.102961,647052.5763,4.18677E+11,165.5199071,242.3656167,16.58300543,1
1447.961497,200126.2046,40050497759,168.263777,239.116403,17.85424847,1
1484.142156,206414.1054,42606782898,170.8261721,240.7568861,18.06076946,1
1522.556256,210339.2366,44242594455,167.0225507,238.4619421,17.44786359,1
1562.602484,217912.6042,47485903089,169.9240555,240.6409339,17.83927263,1
4470.1985,648403.0846,4.20427E+11,173.7714187,247.4249706,16.44307701,1
4283.638344,612320.7257,3.74937E+11,165.5744603,242.2191934,16.30919389,1
4282.473757,621194.2748,3.85882E+11,170.1318118,245.1764045,16.85977516,1
4167.602905,603111.9767,3.63744E+11,168.9010724,244.7929192,16.9960745,1
4297.788246,619781.6934,3.84129E+11,169.940585,245.3415515,16.46901167,1
4596.55497,659157.751,4.34489E+11,170.3395074,245.0370291,16.31616295,1
4171.004823,598979.8816,3.58777E+11,166.4891031,242.5666815,16.62007145,1
4179.620784,604467.2664,3.65381E+11,167.2888864,243.2901353,16.78303676,1
257.2033974,35908.70845,1289435343,169.0046813,240.0050539,21.18014446,1
307.1134893,42598.40933,1814624477,164.7749788,237.2461794,20.85402403,1
372.9101493,51547.57029,2657152003,164.7018818,237.0588365,20.3119214,1
480.4178651,66814.23327,4464141768,166.2240344,238.2897091,20.02067196,1
479.4875071,66040.30612,4361322032,162.9875072,236.0428651,19.68816181,1
674.9024549,97149.83855,9438091130,175.6177036,248.163876,20.2341726,1
680.6984216,98881.87635,9777625471,178.1605084,249.9929342,20.11257537,1
701.7556802,100607.9376,10121957100,173.5138812,246.7293897,19.57443724,1
672.4763496,97594.98159,9524780431,177.9578068,249.9806114,19.50731631,1
224.9921727,31343.11864,982391086,169.7046775,240.3486386,21.12117002,1
230.4176963,32304.09179,1043554347,170.9074147,241.4627387,21.17596072,1
236.2943636,32991.70174,1088452384,170.2210037,240.897601,21.22668756,1
242.8153922,33991.59111,1155428266,169.0348489,240.4058177,21.05605293,1
248.6887818,34573.54134,1195329761,169.6920855,240.2582012,20.91561626,1
965.4098326,136759.5679,18703179409,169.3340194,243.2069434,18.38770228,1
678.1483685,97105.55327,9429488477,170.3994801,245.0116121,19.68907366,1
694.2949497,99494.35353,9899126385,173.2795364,246.6469174,19.42770723,1
677.6018396,98581.03148,9718219768,178.5086591,250.3360916,20.02380086,1
12416.33587,1701787.712,2.89608E+12,144.5733756,225.1227087,13.71455587,1
15301.5182,2168417.244,4.70203E+12,159.9840578,237.1160594,14.3719467,1
14316.77717,2032899.269,4.13268E+12,162.8005051,238.9470841,14.28593231,1
14195.95431,2029551.347,4.11908E+12,168.2611694,242.3244811,14.93543556,1
13352.9658,1868215.128,3.49023E+12,154.6239033,233.2629988,14.51984756,1
13221.13545,1846482.152,3.4095E+12,153.4505205,232.3983844,14.38498526,1
14211.66788,2040158.618,4.16225E+12,168.9022399,243.1355831,15.03295888,1
14004.32038,1959286.327,3.8388E+12,154.2067614,232.9803385,14.14623239,1
13614.96519,1896135.584,3.59533E+12,152.0754276,231.5076516,13.84416219,1
13652.36226,1925996.102,3.70946E+12,158.8077451,236.1031659,14.62780734,1
3004.033242,407629.7059,1.66162E+11,145.9111186,225.3311013,15.41069873,1
3515.100533,495613.28,2.45633E+11,165.0450302,239.7152875,16.3206386,1
3439.88022,480910.3901,2.31275E+11,164.4505925,239.0134508,16.25047579,1
3472.275946,493555.8739,2.43597E+11,169.4461083,242.5339474,16.88290774,1
3479.139112,479819.7739,2.30227E+11,154.6698504,232.7655097,15.61743503,1
3589.929798,542123.5118,2.93898E+11,189.537825,256.7973062,18.26530298,1
3463.857942,487488.2256,2.37645E+11,164.3912365,239.2633884,16.33727318,1
3481.83524,482017.6805,2.32341E+11,155.8852234,233.5974232,16.1400373,1
3477.247701,492348.9961,2.42408E+11,166.4486374,240.6821818,16.60029929,1
3444.387257,483656.366,2.33923E+11,165.7917392,239.8420953,16.25194983,1
678.6266166,90607.82942,8209778752,145.0818094,224.034728,17.50773742,1
777.1289226,109357.9741,11959166506,170.5707247,242.7491792,19.09211446,1
770.4664899,107488.6059,11553800402,168.366963,241.0441323,18.82227559,1
771.2335669,107252.4863,11503095816,166.0400968,239.66123,18.58147352,1
777.0615156,109563.4866,12004157602,171.5127538,243.3711273,19.09544883,1
774.6340455,109889.2587,12075649186,173.311491,244.6318595,18.87542033,1
774.2902607,109251.2651,11935838934,172.0491003,243.6778113,19.12517679,1
771.7265898,108725.3771,11821207629,169.5787688,242.2693662,18.94978433,1
770.987735,107655.9311,11589799504,168.7520522,241.3252369,18.90592988,1
282.453443,37614.50376,1414850893,143.3186987,222.9134464,19.63236648,1
320.7611266,45097.21828,2033759097,172.6338749,243.7528121,20.52356474,1
319.4230902,44831.81902,2009891997,171.0981985,242.7403433,20.27619184,1
319.3464981,44821.02184,2008923999,172.5949321,243.6692712,20.51812753,1
320.2790051,45277.44371,2050046909,173.4411471,244.4890915,20.39513241,1
319.4943046,44174.5579,1951391566,163.6108643,237.9764522,20.02323406,1
320.7231386,44683.31372,1996598525,168.4598188,241.1104348,20.14939484,1
320.6959589,45428.95803,2063790227,175.3177574,245.5900294,20.56689525,1
319.5441242,44497.36832,1980015788,168.9848875,241.3774605,20.15057966,1
319.0612954,44903.95127,2016364839,174.395846,244.6947216,20.45259457,1
152.2468749,20693.75521,428231504.9,152.0540189,228.8455323,21.46248318,1
170.835168,23840.80343,568383908.2,169.9351503,241.9379992,21.71314506,1
170.8900966,24193.43678,585322383,177.6273604,246.7041241,21.9734932,1
170.4547669,24058.52816,578812777.2,174.0724744,244.7401307,22.03270495,1
94.96864833,12810.98144,164121245.4,152.2546237,228.6539586,22.01437462,1
106.0517096,14869.04036,221088361.2,174.6884684,244.7216324,22.57827432,1
106.2641963,14770.21027,218159111.3,166.0962475,239.6322758,22.63205852,1
106.5579172,15015.94633,225478644.2,177.8639168,246.5517322,22.73775078,1
105.8986091,14978.06076,224342304.1,176.2476367,245.9787652,22.80577467,1
65.04768962,8761.791975,76768998.62,152.6381364,228.6739206,23.00648634,1
72.5744158,10302.03696,106131965.6,180.2039567,248.1798756,23.1356539,1
72.45066991,10150.4033,103030687.1,172.4910049,243.3803041,23.23668766,1
47.63913012,6580.108715,43297830.7,162.0011888,234.9839347,24.64707385,1
52.94048325,7535.173187,56778834.96,181.4184809,248.8642463,24.20372347,1
52.80873232,7456.451926,55598675.32,181.1802818,248.393527,24.0074851,1
24.33487195,3378.400554,11413590.31,165.5523467,236.8233225,26.12839573,1
1152.508078,162350.5098,26357688031,170.0801379,238.1860005,19.43749784,1
1147.515535,165448.8402,27373318709,194.4083809,254.7595805,19.12734056,1
1297.550464,188822.2021,35653823996,199.2905296,257.9485429,19.73573644,1
1304.239617,188539.4759,35547133980,193.4679492,254.1541674,19.61245135,1
1290.011179,187519.3839,35163519328,195.1824828,255.4563533,19.852345,1
1237.943438,178845.2896,31985637630,189.9126101,252.2184872,19.82872962,1
1302.272712,195086.0061,38058549786,211.2576258,267.7614985,19.38337626,1
1299.18309,186894.8498,34929684872,187.9960519,250.8353466,19.78784724,1
1315.320047,188482.9506,35525822653,186.4758211,249.7928207,19.51083378,1
1324.292863,189686.7544,35981064777,187.7690285,250.7083527,19.64729525,1
1332.804703,191720.8712,36756892463,187.8719692,250.7638832,19.55885906,1
677.2840152,95480.29653,9116487025,166.9272679,236.2401909,20.20884342,1
370.2049201,53183.32691,2828466262,187.5815045,250.1667929,20.90107331,1
368.0356709,52844.14657,2792503827,188.8380669,250.7366803,20.7458933,1
365.5659513,52056.41344,2709870180,183.8758562,247.6653064,20.94780912,1
362.3712654,51923.08956,2696007229,185.6717974,249.0074848,20.96144209,1
359.8679527,51382.12171,2640122432,185.1315767,248.4053841,20.7143015,1
376.2697184,54162.2774,2933552293,187.9100023,250.4896941,20.72322228,1
378.9609272,54561.35699,2976941677,188.1951443,250.6209942,20.81382974,1
382.8511909,54955.65304,3020123801,186.6293983,249.5667127,20.74941622,1
385.5411727,55140.80579,3040508463,186.482353,249.3402058,20.89417246,1
385.7490557,55520.03445,3082474225,187.9513244,250.3965607,20.84864313,1
109.2393146,15218.13222,231591548.3,159.4442557,230.9987408,23.09930889,1
123.4592886,17477.84934,305475217.6,182.5382031,246.3075308,22.46350617,1
135.3138166,19378.42305,375523279.8,183.9030114,247.5898201,22.22441334,1
68.94962724,9612.899247,92407831.93,160.0195325,231.1920236,23.86570389,1
80.9843583,11590.1306,134331127.3,182.4713596,246.8286487,23.28717089,1
91.01315756,12903.21743,166493020.2,182.3352334,246.1282964,23.00493257,1
58.67242632,8472.976559,71791331.78,166.0918087,236.4339734,24.52103751,1
74.02058136,10680.67725,114076866.4,185.7210873,249.1855592,23.63528021,1
88.38077632,13069.01355,170799115.2,190.6972036,253.5816217,23.68925035,1
73.26919405,10827.04518,117224907.3,169.3848424,240.624958,24.29363087,1
65.89245733,9285.731367,86224807.03,155.2312176,231.2031741,25.16639643,1
93.72482663,13333.26021,177775827.7,175.4289336,244.2785168,24.20029263,1
109.6190506,15718.84876,247082206.2,186.3322404,251.7436325,23.45027839,1
60.71194369,8002.006907,64032114.54,164.9038981,234.6635787,22.14141895,1
557.160914,77590.26142,6020248667,159.0790488,234.2327861,19.283809,1
666.5109917,92679.25803,8589444869,157.8755498,232.9936101,19.68083999,1
475.0026536,64373.03,4143886992,137.5203788,219.1571917,19.71532335,1
558.5401926,77285.80335,5973095400,155.9215285,231.0812728,20.04854506,1
719.5943255,100484.0899,10097052319,159.4497968,233.7314988,19.33151281,1
577.4825343,79440.1393,6310735733,147.8899489,225.9066106,19.88973536,1
607.3674548,84576.56896,7153196016,159.3741959,233.0850922,19.5229438,1
866.5463658,121338.1153,14722938226,168.9684877,239.2032547,19.24768714,1
17.33112352,2567.049938,6589745.382,214.0394833,266.4705917,25.98747432,1
722.4908452,100362.9478,10072721285,169.3047828,238.5360665,19.11367366,1
17.18572651,2693.076209,7252659.469,220.2189681,273.5497282,27.46850853,1
13.22425368,1915.943813,3670840.695,186.5110596,250.564103,28.18745028,1
1215.509023,162826.427,26512445319,130.5418793,213.5249824,17.06582277,1
1218.980141,168530.315,28402467058,153.4674618,229.8132442,18.10367969,1
1330.523856,183553.7367,33691974250,152.4339844,229.1257305,17.73889835,1
661.0414949,88534.03024,7838274511,136.9975617,217.5777043,18.29561411,1
335.4711804,45861.54743,2103281533,149.6923563,226.5080219,20.42300034,1
364.8211882,49603.95502,2460552353,149.193639,225.8098805,20.35444576,1
101.426856,13405.60453,179710232.7,127.8059539,211.0262663,22.4980421,1
109.6254045,14978.81336,224364849.7,150.3529068,226.9117997,22.14443491,1
54.94256709,7366.77875,54269429.15,129.5470344,213.00294,24.52496858,1
53.99350313,7383.071722,54509748.06,149.5813181,226.465048,24.19858292,1
59.22233119,8077.532503,65246531.33,149.3366003,226.1357226,23.51671748,1
38.2327153,5178.571912,26817607.05,130.7073541,214.6002919,25.69526163,1
38.22841002,5168.627089,26714705.98,131.2178876,214.7552571,25.51403859,1
38.07416222,5230.733791,27360576,141.6585852,221.8271056,25.28845689,1
37.08868887,5099.591643,26005834.93,149.7845581,226.9888974,25.36147923,1
41.24335223,5675.727452,32213882.11,149.805213,227.0742111,25.03815842,1
30.61129967,4212.634825,17746292.17,133.2662704,217.4966928,27.110382,1
29.39473865,4102.781914,16832819.44,151.9895688,229.4324948,26.46884687,1
29.41774307,4105.767918,16857330.19,154.0112246,230.510667,26.2315514,1
33.24905414,4644.741862,21573626.97,151.1208635,229.0261923,26.15401836,1
27.02650571,3799.20062,14433925.35,138.0843185,222.2934778,27.41365679,1
25.5812593,3643.372495,13274163.13,155.7234987,233.2194199,26.66102639,1
29.45991967,4220.913818,17816113.46,157.3983459,234.6783143,26.08105521,1
25.90109255,3732.811395,13933880.91,150.1769071,231.5220855,27.56815362,1
23.76346813,3473.857197,12067683.82,163.6760071,240.0153732,26.31766268,1
27.74637791,4146.433388,17192909.84,171.8333924,246.4203208,26.36079922,1
27.73862988,4146.277053,17191613.4,171.7548309,246.3937194,26.22983332,1
24.91189227,3796.475678,14413227.57,163.6418821,243.8245014,26.90187419,1
22.76744042,3484.293427,12140300.69,179.4732972,252.5195038,26.42468273,1
26.87855861,4070.407809,16568219.73,175.6949804,249.1207495,26.08030277,1
24.63800825,3612.655036,13051276.41,157.944288,237.0230879,27.26326679,1
24.63820243,3612.899507,13053042.85,157.9950544,237.0548756,27.34053952,1
22.31273361,3325.576994,11059462.34,172.7436859,246.136088,26.3553489,1
22.49835373,3360.204276,11290972.78,173.6614521,246.8325735,26.44294708,1
23.60902559,3258.022177,10614708.51,156.8168587,232.2002747,26.98758768,1
4491.940363,627579.7772,3.93856E+11,157.9929281,233.7985409,17.37081142,1
4474.242833,633309.8485,4.01081E+11,165.5624179,239.9537783,16.79169893,1
8073.092357,1194940.97,1.42788E+12,175.4168556,248.9225508,17.89910524,1
1384.929514,191031.1963,36492917959,152.4603222,229.9842683,18.5991017,1
1319.40854,185849.3267,34539972222,164.7210104,238.9177498,18.66748769,1
2775.573673,412383.0817,1.7006E+11,179.6611006,251.3530182,18.85044732,1
581.6135102,81619.16071,6661687395,154.5608815,232.371389,20.73195293,1
511.1733994,71469.44514,5107881589,164.5136327,237.7019391,19.87607354,1
530.4517239,74162.26944,5500042208,165.4324525,238.1065963,19.87542864,1
1140.644158,153442.5155,23544605573,142.8678233,222.4111503,17.74949412,1
443.5698014,62910.84228,3957774077,168.4859287,240.5969967,20.757675,1
1956.774299,273339.881,74714690525,165.6073191,238.4512814,17.86787278,1
855.7489369,115403.8829,13318056178,141.5464704,221.1059163,18.29498643,1
812.4385296,112055.0907,12556343353,159.0867725,233.4867622,18.66619363,1
197.365174,29844.68045,890704950.9,202.6530434,264.4437831,21.25188329,1
784.8700806,105816.2453,11197077774,139.7832614,219.3559278,18.47290988,1
682.0943651,92455.01968,8547930664,149.7356877,226.8169068,18.20619924,1
87.75359151,13104.90194,171738454.9,196.6923353,260.1861341,22.93787426,1
198.3559167,29367.91323,862474327.8,188.8939733,256.0661114,21.10933486,1
662.0766789,89524.49512,8014635227,153.0550781,227.6900486,17.82519639,1
48.022796,7096.105846,50354718.18,192.6076175,257.120084,24.34025757,1
1383.543261,176819.7877,31265237321,170.0695084,233.7156937,11.52630793,1
755.1222415,103448.7819,10701650473,166.1521548,234.957482,17.1797301,1
29.83592019,4380.628335,19189904.61,190.4806159,255.409959,25.40292684,1
23.1949773,3381.402953,11433885.93,189.4910268,254.2572061,26.5278807,1
23.04713634,3381.462651,11434289.66,179.1310971,248.5771267,26.16819394,1
1078.310239,148014.3131,21908236882,191.3140881,248.7598812,15.7387442,1
20.13703948,2942.075355,8655807.392,188.8914161,254.0774876,25.93196528,1
17.06114541,2406.583303,5791643.195,164.6003247,237.7355476,26.44138773,1
1107.629876,149306.6701,22292481738,219.9014999,264.5412062,13.07545251,1
14.38508406,2021.509176,4086499.349,171.532754,242.5955068,26.83964199,1
11.77610748,1700.122902,2890417.882,178.0679732,246.3896117,28.86958014,1
4687.282103,663558.9253,4.4031E+11,161.7206677,237.9563981,17.68857553,1
4633.625728,665674.8639,4.43123E+11,169.5724752,243.7491535,17.35271682,1
9230.387028,1402972.266,1.96833E+12,178.603383,252.6703167,18.7228851,1
1509.893569,234281.2452,54887701847,189.6898604,259.6439371,19.92429752,1
3279.168032,486808.146,2.36982E+11,165.8308898,242.9430838,19.68438075,1
614.6494542,92309.36909,8521019622,168.2544174,245.7213871,21.3106072,1
638.5535286,97997.56827,9603523387,183.1742687,256.3085241,21.78606787,1
1596.526847,214103.3354,45840238233,170.3618893,241.5557045,12.81955178,1
1464.252493,202133.7143,40858038475,152.0549851,229.9320896,18.44752814,1
1479.116788,206972.8609,42837765169,163.7284043,237.9641419,18.34422806,1
442.8631479,63863.83502,4078589424,192.7441268,256.51337,19.21892613,1
1157.674673,159503.618,25441404169,149.621941,228.0842377,18.8979966,1
1106.512051,153686.6219,23619577755,162.2474189,236.268832,18.64809825,1
169.3027325,25096.98393,629858602.6,191.5915073,256.6822576,21.69267474,1
1153.565185,160508.667,25763032177,149.0702239,228.417051,18.93635743,1
987.9959092,137959.4034,19032796990,160.9802581,235.178367,19.29343969,1
344.4922524,47015.10572,2210420166,153.9937215,229.0574855,20.46110302,1
1447.339184,203952.8209,41596753151,152.9669506,231.4365112,20.30178365,1
1030.509461,143353.2046,20550141265,160.1159011,233.6377204,18.95681217,1
50.93214007,7425.402833,55136607.23,186.0199732,252.4136229,24.20577362,1
39.85602234,5804.451853,33691661.32,176.7997978,246.4932655,24.96549387,1
1222.019149,172149.4729,29635441013,174.3284458,242.3127249,17.51451619,1
34.47305378,5002.071479,25020719.08,182.7949196,250.2666426,24.81300884,1
28.59132062,4152.365308,17242137.65,172.0537354,243.7137467,26.2529298,1
1731.88195,239520.4672,57370054230,221.083839,267.1029625,13.65113017,1
25.46327341,3691.907684,13630182.35,182.9563067,250.1669228,25.60259475,1
21.26198899,3031.098418,9187557.621,169.6542174,240.9470563,27.05407469,1
2003.245338,260339.8159,67776819745,216.1567201,264.7800781,10.66607071,1
19.83815275,2864.174756,8203497.032,182.5038394,249.5217601,26.23360626,1
17.21249035,2488.228087,6191279.015,172.8008342,243.7377147,27.56830585,1
6879.902406,993480.7809,9.87004E+11,153.5470094,233.2676673,14.09469969,1
5208.555996,779848.8949,6.08164E+11,200.6316124,261.1791264,16.91493597,1
5205.319993,777550.7464,6.04585E+11,199.8786038,260.5978561,16.73618138,1
7559.841526,1100454.103,1.211E+12,171.0450597,243.389344,15.02682151,1
3877.203658,546869.8353,2.99067E+11,148.5560424,228.2962538,15.27064019,1
2113.716975,304512.7576,92728019552,160.3571829,236.9679068,15.69025014,1
2601.291197,375195.0699,1.40771E+11,158.9473452,236.2631319,15.53272846,1
1470.614801,217358.5522,47244740227,154.3990507,236.576418,16.12715854,1
1298.246971,193073.7527,37277473975,169.4416353,244.8108634,16.79069878,1
1706.920071,257747.982,66434022210,177.1887406,250.7711297,14.4691287,1
1703.476786,257814.8261,66468484562,175.0244244,249.3870698,16.00319175,1
1026.677506,157494.9433,24804657153,181.0301396,253.4684634,16.58728173,1
1400.874284,208701.9718,43556513030,179.1343507,249.6938636,16.40893544,1
1021.870938,138437.4403,19164924885,159.315633,232.7006847,15.43375183,1
1012.958647,141128.9254,19917373571,174.0862592,242.8073828,16.25091014,1
1161.109935,160445.8715,25742877697,200.9199675,258.0424884,13.45920423,1
772.8454953,103181.2924,10646379102,162.6506,235.4184808,14.9857773,1
726.7813118,96101.29975,9235459814,206.7091272,257.6376513,12.84562911,1
706.7142771,94180.72779,8870009487,178.9197544,244.1314638,14.62247092,1
422.0629755,56658.49818,3210185416,159.2797219,232.1360554,18.95706909,1
460.4363369,61803.52296,3819675450,179.9312934,244.8214926,16.47699494,1
381.7474761,52204.08493,2725266484,174.2234006,241.9818658,19.70898795,1
262.7029554,35939.27733,1291631655,155.4218761,230.4917051,21.66199684,1
284.9530165,39187.02937,1535623271,178.525464,244.7301048,20.05364047,1
278.3164625,38027.63487,1446101013,177.4168539,243.9071342,20.52385078,1
175.5583294,24721.54973,611155021.2,156.7507627,233.4445754,22.12104905,1
193.4227154,26947.17685,726150340.2,175.5157426,243.6277709,21.78042455,1
160.5072247,22761.97535,518107521.6,169.6213202,241.0730574,21.83435691,1
124.1245395,17494.10666,306043767.8,149.0205331,228.8159903,23.18743612,1
140.1820022,19207.8819,368942726.9,147.3763459,223.9287186,22.56480183,1
117.4226606,16265.11544,264553980.2,165.3793597,235.6922977,22.35562114,1
188.7393497,26460.71927,700169664.2,165.9793857,236.8508268,21.59395153,1
40.26722581,5597.527215,31332310.92,152.3331872,228.3339211,25.39104957,1
33.12842374,4647.6254,21600421.86,168.8405421,238.8337382,25.47087183,1
35.91288668,5060.240907,25606038.04,171.615211,240.6664808,24.97771545,1
13.42969698,1887.431378,3562397.208,150.3811183,228.3681527,28.89435694,1
10.56039931,1489.695172,2219191.705,168.3241038,239.0940744,28.74690362,1
18.29798668,2585.62247,6685443.557,166.5677555,238.3067917,27.40307846,1
8.278944631,1189.371508,1414604.583,153.0442225,232.4239387,30.5084832,1
6.069960982,863.4739669,745587.2915,165.9874458,238.7641076,30.50886592,1
11.80304948,1717.826245,2950927.009,172.0166111,244.3902623,29.15301459,1
6.553407596,997.5280616,995062.2336,170.5510329,247.2605094,31.43644557,1
4.534682826,659.477883,434911.0782,169.7075944,243.1070793,31.30627104,1
9.510689454,1455.302686,2117905.909,196.4108616,260.3091817,29.87489902,1
7.744532591,1198.173995,1435620.922,185.9893092,255.940845,30.65192903,1
3.798343622,579.7273786,336083.8335,186.5087765,255.4895133,32.06075362,1
7.790856893,1070.818829,1146652.965,219.7365225,267.4252741,28.81331363,1
4.636047056,607.6930538,369290.8476,189.1185835,246.6756977,30.83329701,1
3.270730129,487.8393489,237987.2303,198.7881643,259.4734127,31.99006383,1
4.392227744,592.4007361,350938.6321,179.0129649,244.5425844,30.54794716,1
4.392852571,592.4152976,350955.8849,178.9572405,244.5044696,30.5251795,1
2.433427727,319.5323162,102100.9011,157.4469183,228.8079758,32.96558977,1
2.855309052,395.907703,156742.9093,212.1240252,263.0041688,32.3915103,1
2.151996378,299.0292963,89418.52005,176.4106736,244.0041209,30.16962637,1
1.901063705,257.690683,66404.48808,158.476808,231.2135776,30.90549227,1
2.144179737,282.0362887,79544.46814,179.3118461,243.8339314,32.43081405,1
1.159629317,160.9324417,25899.25078,167.3139793,238.3120888,30.69444893,1
0.779410863,107.1019745,11470.83295,155.2504913,229.2747957,31.05152974,1
5390.1459,716225.7978,5.12979E+11,132.4039807,215.1828553,13.05642412,1
10579.96661,1496063.78,2.23821E+12,158.2101124,233.5566074,13.04513067,1
18935.53958,2672941.825,7.14462E+12,163.7344762,236.386814,13.18260137,1
1336.613496,180360.7026,32529983042,141.7670679,221.4337018,15.8370585,1
2322.175999,320945.3621,1.03006E+11,154.7055913,229.7897244,15.48424125,1
1444.792356,200914.0032,40366436680,164.1011458,237.1002481,17.0353324,1
318.4406711,42931.26415,1843093441,145.686862,223.5863119,19.07575611,1
450.3989844,62369.28394,3889927579,160.5684603,233.640216,19.22865282,1
350.1363134,47818.23606,2286583700,160.4376644,234.1779117,19.24984321,1
134.4496067,18093.63331,327379566.2,145.5513031,223.4471559,21.06329183,1
156.1394464,21888.68767,479114647.7,168.088381,238.7783741,22.06244265,1
148.4538099,20564.4547,422896797,165.9491443,237.8057938,21.47527729,1
103.8580493,13856.21721,191994755.3,146.5782658,224.4456065,21.57100125,1
69.8070657,9714.744608,94376262.79,170.5500301,239.5175577,23.90118304,1
79.18293607,10942.17392,119731170.2,163.6988779,236.5610714,22.15068212,1
43.02232223,5766.628928,33254009.19,145.7108516,223.3385549,23.71524902,1
36.10860832,4988.964798,24889769.76,169.6780125,238.9030752,25.00844947,1
48.2301118,6627.825213,43928067.05,163.1773668,236.1358596,23.19122974,1
28.3122545,3765.566669,14179492.34,142.4351019,221.0378519,25.08343251,1
20.54080749,2844.217705,8089574.352,173.1781377,241.1072463,25.81270419,1
31.88906054,4407.298261,19424277.96,165.5810664,237.699034,24.8124957,1
19.88796206,2666.2498,7108887.998,146.4281008,223.8755321,25.89710422,1
9.81312333,1343.968666,1806251.775,159.8944289,232.5767829,28.61670523,1
22.4496301,3046.534988,9281375.435,158.7862598,232.9933742,25.66923183,1
7.962308734,1120.761669,1256106.719,180.2024201,245.794525,28.19023195,1
16.56157396,2277.361817,5186376.847,164.2930747,236.9389455,26.90823501,1
9.193923747,1265.173761,1600664.644,158.6821184,232.1087135,28.41645399,1
185705.7562,23717712.46,1.41E+14,304.3876933,688.6837854,59.65182493,2
45432.92424,5790688.894,8.38302E+12,299.0355647,684.5137301,66.30349553,2
11788.37085,1511167.278,5.70907E+11,299.6914769,685.8703737,75.3787797,2
5259.025329,672376.4318,1.13023E+11,299.1970078,685.093139,80.26897319,2
3022.941421,388574.5776,37747550581,301.3890837,687.8243761,84.88007299,2
1955.30949,250766.6555,15720978874,299.9436642,686.1896635,89.37091024,2
1613.337139,206449.1841,10655316400,299.2060721,685.2509018,89.29671722,2
1020.862953,130889.9961,4283047772,299.5789932,685.8280156,92.79511546,2
786.9966035,100644.4933,2532328506,298.9506852,684.9192391,93.90732169,2
625.9729441,79977.74802,1599110045,298.47915,684.3668259,95.78087416,2
513.0271666,65579.24142,1075159226,298.3173859,684.2839176,97.91072839,2
78989.12621,9457320.055,2.23602E+13,281.1780889,660.7731334,54.46285726,2
20501.3536,2445179.547,1.49473E+12,277.853752,657.1431876,60.31679158,2
5518.218343,664219.119,1.10297E+11,281.1258482,661.4858647,68.69572743,2
2509.095111,303240.5876,22988713495,280.9381567,661.7240331,78.89334441,2
1773.250024,215676.451,11629082875,286.8774904,668.0669912,80.69260575,2
