Mean,S.D1,Variance,Kurtotis1,Skew1,Entrophy1,Class
0.851261362,415.3019315,86237.84717,548.2744768,1546.22859,138.3389005,0
1.291770066,645.6269783,208417.0976,460.5437224,1427.961121,136.2105029,0
1.000252108,506.3423255,128191.2753,467.226316,1446.464146,129.5564623,0
2.39472154,1136.826205,646186.9106,444.9596305,1394.887356,120.4424532,0
0.889289985,447.370691,100070.2676,455.1558166,1431.994191,128.7432376,0
1.604250831,809.1083351,327328.1489,455.2621925,1434.146769,129.0023051,0
0.270075127,148.4000498,11011.28739,561.0701958,1582.842385,139.8443834,0
0.363263131,189.7370124,18000.06694,516.3884644,1517.097449,142.7914788,0
2.034493525,1148.99784,660098.0176,594.3239604,1632.311625,123.7260963,0
0.467305678,278.5562928,38796.80412,664.9470872,1728.550573,125.3480615,0
1.905523423,1045.868536,546920.4977,609.4780665,1631.426777,125.0075926,0
0.85811346,495.9965709,123006.2992,621.2300593,1664.84891,122.3829383,0
0.308764265,184.7409695,17064.61291,667.0578594,1728.673302,123.421361,0
0.488431255,287.7950314,41412.99006,642.0465992,1695.708439,122.9972426,0
0.293232625,185.3488075,17177.09022,807.9348628,1896.381835,124.5715488,0
0.3332324,165.5170808,13697.95201,467.0814311,1452.64002,150.5994848,0
0.499270897,312.4380199,48808.75815,778.7703454,1863.95782,122.6018484,0
0.654832577,406.5228649,82630.41986,741.4775103,1820.04344,122.9914383,0
0.44141913,286.6918108,41096.09719,826.6573242,1924.23716,117.0001196,0
0.535101369,336.7084079,56686.27597,762.5147767,1844.474683,124.9930221,0
1.063426558,666.3487542,222010.3311,779.4277551,1865.787197,121.0746204,0
1.357308159,848.7789366,360212.8416,776.2006954,1861.765727,121.2865373,0
1.047285169,649.1137306,210674.3176,749.7881264,1833.19949,122.0050737,0
1.122283137,694.1386232,240914.2141,745.5871042,1828.320365,122.2985164,0
1.491503375,919.1274154,422397.6028,706.3832807,1781.128404,123.5923901,0
1.540428756,947.1470399,448543.7576,732.3019395,1812.213139,121.9339008,0
1.698238784,1041.72968,542600.3631,718.0895764,1796.758646,121.6523693,0
1.874087564,1147.466022,658339.1362,699.8619116,1773.524287,121.9089322,0
1.775948987,1080.524341,583766.4261,693.8649933,1765.882931,122.1066231,0
2.201452316,1336.969365,893743.5414,688.2114301,1759.232224,121.6283672,0
1.68173559,1010.086407,510137.2747,674.3930196,1742.674994,123.1132587,0
1.750017616,1054.859273,556364.0427,681.8522199,1753.221042,122.4842827,0
2.198573723,1356.900264,920589.1633,717.2282123,1797.915377,119.5788651,0
2.134147387,1314.314817,863711.7196,730.1368102,1810.870898,120.6266951,0
3.43150233,1854.60267,1719775.532,608.7730454,1657.965192,119.0139068,0
5.618698578,3150.568062,4963039.556,566.3304216,1603.041264,118.474275,0
6.110844242,3391.733153,5751926.892,601.6617371,1653.119124,107.3492961,0
4.666680118,2517.657952,3169300.781,606.3258756,1654.396873,115.9896241,0
1.614031562,983.8856487,484015.4848,682.5120406,1753.136677,123.7675592,0
1.681729394,1027.386839,527761.858,705.9002711,1782.623021,121.925961,0
1.550126295,953.4293359,454513.7493,707.8184192,1782.366502,124.1268511,0
